trade_date,source_format,source_url,download_status,http_status,file_size,sha256,error
2020-08-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/AUG/fo27AUG2020bhav.csv.zip,SUCCESS,200,455089,7318080ce658791903f42103e42860ccf8610a2edaf4c79f984f2bdb0d680021,
2020-09-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo11SEP2020bhav.csv.zip,SUCCESS,200,407274,cdb1972384054ae45a7785d967ca16596b0dad177239d4ca697ab4959c3636a7,
2020-09-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo16SEP2020bhav.csv.zip,SUCCESS,200,417818,4be6301f20f92a09346f0a6fadb46745abbf6a80d258cce8e425444bc1c98617,
2020-07-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/JUL/fo22JUL2020bhav.csv.zip,SUCCESS,200,460949,51af280ae2f77af2f4c58167711def5360c30c68b9bbfd4bf6a485858ca18331,
2020-05-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/MAY/fo19MAY2020bhav.csv.zip,SUCCESS,200,444789,365cf22869e6e0b85d89538261f9ba8c2f5385bdb9914c0d652db03830dcfbb3,
2020-09-14,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo14SEP2020bhav.csv.zip,SUCCESS,200,413869,acf4cfe176a1f429e7dc221e2be17707d2313f5f2394a2fe8ef78bac659e081d,
2020-08-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/AUG/fo12AUG2020bhav.csv.zip,SUCCESS,200,424105,eb01b58170392103a86990bdc3cb4875dc1717e54194530c11abf7c776a8c308,
2020-09-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo07SEP2020bhav.csv.zip,SUCCESS,200,407222,6a5be2fe53eea20ec241ade2a5637d152af5e7f350df242a812c58f8a70745e6,
2020-09-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo22SEP2020bhav.csv.zip,SUCCESS,200,445317,002eaf2adbf7b922241c38f27c4a3c6e10f8752c99da4615647accd04fb76463,
2020-07-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/JUL/fo28JUL2020bhav.csv.zip,SUCCESS,200,479963,47590f96a92b8c3156e41e4c09b29124fca7ef37b536b70e29fb4c5082e3a437,
2020-09-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo28SEP2020bhav.csv.zip,SUCCESS,200,393974,d5d1b563df43ce12f493137673b8ff6da0d561542997bb52d24044820a8ee0d0,
2020-09-25,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo25SEP2020bhav.csv.zip,SUCCESS,200,390075,9717cde64ad168b0e33e368621273bc02b86794c541017a85508b89d380b920f,
2020-09-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo21SEP2020bhav.csv.zip,SUCCESS,200,437178,db34b2fc2e83a69a28198651db33db0910fe788cb22e0bf5d3ed3055e4d628f4,
2020-09-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo23SEP2020bhav.csv.zip,SUCCESS,200,446391,1973df0c351c8023ac0750387d6c2573b6038eaaf6749cf563100ec31a0cf474,
2020-10-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo01OCT2020bhav.csv.zip,SUCCESS,200,401604,d239ddd54e0ca4cf7016c511a439b112ff767debdabf2d6e48656c12a74e5169,
2020-09-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo04SEP2020bhav.csv.zip,SUCCESS,200,407807,0e8935df8d5246a3fb6dd14956d505a828ec980515e11dda36c18e065d8b598a,
2020-09-17,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo17SEP2020bhav.csv.zip,SUCCESS,200,419352,db2922b94d66ed4abd2441d4c3f6b7db95626ddf11ba866aa6778355dbc934d9,
2020-06-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/JUN/fo24JUN2020bhav.csv.zip,SUCCESS,200,516740,0cd0cdb08baf1e86d7b5d780ff1b9a777b38debd7467ca8b399af62d59b4bb1c,
2020-09-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo18SEP2020bhav.csv.zip,SUCCESS,200,426366,c8941c35c69149528431b28d946e1f06d0c67724355b13609aeef930a84aacb1,
2020-10-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo09OCT2020bhav.csv.zip,SUCCESS,200,414862,eb919c16e52507a997f681c41a724c2bc3dfce29cf7fa7a009fc12392d275e7a,
2020-09-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo03SEP2020bhav.csv.zip,SUCCESS,200,405291,1993c0945e8fabbfadfd78c860f936709713bb8e54482adb95f1fe83528da143,
2020-10-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo06OCT2020bhav.csv.zip,SUCCESS,200,405680,23cf7c4f0391e7131f9fabb94b723538a60578447dc579a45eea8eb61fc61c1d,
2020-09-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo08SEP2020bhav.csv.zip,SUCCESS,200,406705,02605f80a6090e285812ea272ecfd61e399ac2c23f537ab942aa0387dce2ad7e,
2020-05-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/MAY/fo18MAY2020bhav.csv.zip,SUCCESS,200,443274,cf601c138a4aee1dd32c386c7ea8198ce7ddc4fb99aeef1a8fd764228669e0a7,
2020-10-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo05OCT2020bhav.csv.zip,SUCCESS,200,403042,97755bb79c797aa934a37691a8835ac899bb6342072c3beef81458a6a9eaefb6,
2020-09-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo09SEP2020bhav.csv.zip,SUCCESS,200,410817,f5c777a21967fefb8ff4cc133618e3a6434325bef77772d9e82e9cf511251bfd,
2020-10-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo13OCT2020bhav.csv.zip,SUCCESS,200,417841,b3e53757552f38379bca01069aefcfbea2773a47f438b5d7b14483e64d124950,
2020-10-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo15OCT2020bhav.csv.zip,SUCCESS,200,424087,cc44daea6972874f789a59ae05bddfeeba1b22e5d056f1411297f85d22301cd9,
2020-07-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/JUL/fo08JUL2020bhav.csv.zip,SUCCESS,200,443028,a254c97b3a0c971c5443b585cbf884919731ffb2ce71be5296e9e87595523e56,
2020-07-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/JUL/fo10JUL2020bhav.csv.zip,SUCCESS,200,442885,013e12256a657aec9159e4c697f66ca57f67ff694b4a8f02f31f48582bedbf78,
2020-09-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo29SEP2020bhav.csv.zip,SUCCESS,200,397493,ffec7fc49686c934f3747881b32c4e37573f044e5d820eed09fd6befe8068247,
2020-10-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo08OCT2020bhav.csv.zip,SUCCESS,200,414474,eaac4ee4f1ce47640eae3c4d960a587146c800de740d941080567b8bd4ff3721,
2020-10-14,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo14OCT2020bhav.csv.zip,SUCCESS,200,420260,e5c43c60e7e141d8828036fa4b0a8ef644cb75b6d4c7e981932128175bc9851f,
2020-10-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo19OCT2020bhav.csv.zip,SUCCESS,200,422713,1acf5f92afd15974447a626aa43650e68bc6d30a7c6a1dddb6a4f60db4593741,
2020-10-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo29OCT2020bhav.csv.zip,SUCCESS,200,440488,3a4fc838991836e0e932a38a5404f3d7b2e5a994eda749aea6675f1b4ae5b2a4,
2020-09-30,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo30SEP2020bhav.csv.zip,SUCCESS,200,398891,1b7792aefe41adb3a74dd120f68a6143e802ef40419903e03f7116daff5ec61d,
2020-10-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo23OCT2020bhav.csv.zip,SUCCESS,200,432570,410e95cb9eab5d02196bdd9a0ccb3768928482dd5829a8769c05a25e84cf9a59,
2020-08-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/AUG/fo07AUG2020bhav.csv.zip,SUCCESS,200,418423,05439b4dd4fbf2b8d6d8f6e09261170bc283015247fb6f0355c4b2b13f0752d6,
2020-10-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo07OCT2020bhav.csv.zip,SUCCESS,200,409073,b1db7f64b8f2bce5735126ccfab48343c037c393b00a178fb9eec085f3a29cc6,
2020-05-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/MAY/fo04MAY2020bhav.csv.zip,SUCCESS,200,430929,7e0828badfc53364bcd241618dc908d209f4cee9d867faf9ef215492db0bcc60,
2020-10-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo27OCT2020bhav.csv.zip,SUCCESS,200,441602,3c9870323df08c84f4ffd542875cf39a35b22add03581fa17130bfae08976c77,
2020-10-30,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo30OCT2020bhav.csv.zip,SUCCESS,200,392728,4ccdf71015021ff4bbd297f8e95e3e3f65075af77f733e08066ec48d727966be,
2020-09-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo15SEP2020bhav.csv.zip,SUCCESS,200,414958,e6361227e70ff9b7939e7bfa74d790639388064e119de1a5d52a071532cad987,
2020-11-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo09NOV2020bhav.csv.zip,SUCCESS,200,418853,dfe937782df4b133b1745b5e925e50600d0588bcb148244d6d3cb074203b4a73,
2020-11-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo04NOV2020bhav.csv.zip,SUCCESS,200,403158,5cab9afc0060cd06628c0239d6052b1c81a64206b99c731377faf500fa42bf38,
2020-10-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo12OCT2020bhav.csv.zip,SUCCESS,200,415625,93a13b27f65524a1eb0c807b3e41feb026686f8fa49ad32905138aede14a2dd5,
2020-11-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo11NOV2020bhav.csv.zip,SUCCESS,200,439509,1d8755edc8702b1914008f6c8e0be34ca784863fdb94dba84249ff3fcf39077d,
2020-09-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo10SEP2020bhav.csv.zip,SUCCESS,200,408566,05ad25dc0c407450fee0dad42be638d489ab9384ff1dcf9ea286754491476c96,
2020-06-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/JUN/fo03JUN2020bhav.csv.zip,SUCCESS,200,451409,2e739d22ddd327ccdd2bea7ec4b195518ee3f9059398730b2af768be11252649,
2020-10-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo21OCT2020bhav.csv.zip,SUCCESS,200,430692,8db7bdd78474d3753a98711a0ae9d3c1e3b9a97b5570ed618ee3ef154cb3f861,
2020-11-17,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo17NOV2020bhav.csv.zip,SUCCESS,200,441555,363bfe7c32f2d57c7e26a9b73cd82f98b9409da7224b19b433c53ef1b02733e1,
2020-10-20,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo20OCT2020bhav.csv.zip,SUCCESS,200,423121,b977cd0d7aced8aec832b1394b57455fd966b2d7112f2c0bacacf599f609aed4,
2020-09-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/SEP/fo24SEP2020bhav.csv.zip,SUCCESS,200,442170,2ed304fdd51cdb556d806f0d2c76c93f855e8850a022209bd90b1edf9fe819f5,
2020-11-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo18NOV2020bhav.csv.zip,SUCCESS,200,449157,d10580a3893f72fef31fed1785672841eaed977ef6d383a2ff50f62fb1d5c735,
2020-11-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo05NOV2020bhav.csv.zip,SUCCESS,200,409987,fa7da61d5be50749aa6062017b460c1f38e79fbefe10f3e40d715bebf2204482,
2020-10-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo22OCT2020bhav.csv.zip,SUCCESS,200,431897,c0656aff26b70992eeae9e856e756b079f006ef49870105b6cdaacf3846d82b0,
2020-11-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo13NOV2020bhav.csv.zip,SUCCESS,200,433215,9f338ef1d47354ee498ab804d01a2d9f2b5bdc8f3ac5e7b557f5ffa41a55e9e1,
2020-11-25,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo25NOV2020bhav.csv.zip,SUCCESS,200,476505,0a239ec3a7f093dd42dd1dcc6db9043dbae9e4524c6fb1bc2893d0bb50273d1c,
2020-02-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/FEB/fo24FEB2020bhav.csv.zip,SUCCESS,200,415592,6f85bd6a3e557fd1834e1cdab6180794df1f9cfcfe3372c0f3749b6e763b91f0,
2020-12-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo01DEC2020bhav.csv.zip,SUCCESS,200,419646,742debdd41e3a848dc701fd54a4641af5e8ed2f0948611509cfbdeccef75c1e7,
2018-10-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/OCT/fo05OCT2018bhav.csv.zip,SUCCESS,200,530107,1a54e70f1e4126b6fa56b0e842e6c67216fbfd24b99af0b13af8081f885564d5,
2020-11-26,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo26NOV2020bhav.csv.zip,SUCCESS,200,468177,0aead3928b88e0dc6c04712325486bff82ab8da4504b14c68ddd4ecce516cc50,
2020-12-02,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo02DEC2020bhav.csv.zip,SUCCESS,200,427556,42a4866ce11900b42df5cc17cc810c3d86c86960be6566aa20c1b78a70ecad11,
2020-11-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo27NOV2020bhav.csv.zip,SUCCESS,200,415116,f84564c30a06e2d3f7bdca5953e33a61cf36a06bad42725a96692d41443dfbfe,
2020-12-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo07DEC2020bhav.csv.zip,SUCCESS,200,442635,01dc7466a1dba4c397225f1fc18c84523629ca473534254cb03e1188825cce89,
2020-11-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo24NOV2020bhav.csv.zip,SUCCESS,200,470943,caaf768a5aa6d8f8d3e2db37570a3ddedab3cab6c742d7ec3383d18e4dc8bc10,
2020-11-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo06NOV2020bhav.csv.zip,SUCCESS,200,413364,babf8dc3cfe31855eaee78f586837f5b3134783f431ad3a49b52bb964e0a8cbc,
2020-10-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo16OCT2020bhav.csv.zip,SUCCESS,200,419335,5d2593b146e4f1d2d77f4fd4cff3f8d9b8962a1e0378afe9a0e7e41671dac5fb,
2020-11-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo19NOV2020bhav.csv.zip,SUCCESS,200,461991,6d961fdd0a53b98fc296c1d1953523117125556dbfea3fd2c609169166899589,
2020-11-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo03NOV2020bhav.csv.zip,SUCCESS,200,399533,496bb0e1c309ace54d3856442ea0ebb3cc5af39781d89f28edd737807e821f73,
2020-10-26,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/OCT/fo26OCT2020bhav.csv.zip,SUCCESS,200,437838,69923692112db2356975816549f1be4a0405042ba12bf9b33d42aecc5619f7f3,
2020-12-17,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo17DEC2020bhav.csv.zip,SUCCESS,200,466168,930d75404d9788073cbc5fbad50a4fea92b9130b4013cd6657fe94e2378a3751,
2020-12-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo03DEC2020bhav.csv.zip,SUCCESS,200,431097,6924b90f7a4f6fbbdf0e6e3800c24efdbe2c948dda1f35ecc6cdca52f6abbfeb,
2020-12-14,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo14DEC2020bhav.csv.zip,SUCCESS,200,453490,e8e794db7649ff7cdd6aff29b8f9b750c9cd6e5f761939f59a1fe54145a9dce1,
2020-12-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo09DEC2020bhav.csv.zip,SUCCESS,200,449455,8e157f39fd6b09f2c1de603b9a6e7626c6598b8f547b7d6746dc795f3d67b9ff,
2020-11-02,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo02NOV2020bhav.csv.zip,SUCCESS,200,394224,9835f7ad159145cab00af29807e972396cf5ca0fa055c464e6dc1fcad23d719c,
2020-12-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo11DEC2020bhav.csv.zip,SUCCESS,200,452419,05fac85564c1cf7d0fff114524272a971ebf50566b4b66ab31bb4e4ccb92b27a,
2020-12-31,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo31DEC2020bhav.csv.zip,SUCCESS,200,481476,d03c6d37343ed0fadeeafb136889cb8bbcebf43c58a90cda59aa61eddbb969ca,
2020-12-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo08DEC2020bhav.csv.zip,SUCCESS,200,447369,bae962e6bc5cbec073c28c9c44901ce98d89617833de20981781d754f2002b48,
2020-12-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo15DEC2020bhav.csv.zip,SUCCESS,200,456915,4d79a4a9edf6347ba329043cc16bb98178cabce3c8db4ec4d69a63c2cb63551c,
2020-12-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo18DEC2020bhav.csv.zip,SUCCESS,200,464316,756b31e379abe264eb6946ad2fbb4b0d0bd2636a26447117650e856198c85415,
2020-12-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo21DEC2020bhav.csv.zip,SUCCESS,200,480441,f864ba5bc17c392ea964d9fdd4982e750b97f9a78613311e6ff940db8d1e563f,
2021-01-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo11JAN2021bhav.csv.zip,SUCCESS,200,535980,7b38836678458174afd830b8364099f4d0ebba2704cd96139675d55056e108f6,
2020-12-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo04DEC2020bhav.csv.zip,SUCCESS,200,435063,99dba36a7c9618c04492280802e601d2ff79efe10b69223c7d9e63dac046cf36,
2021-01-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo13JAN2021bhav.csv.zip,SUCCESS,200,554432,3bd77288c7133fd7590e9f1e4b2881685f86f9931c9f8a0c795654b174320b35,
2021-01-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo12JAN2021bhav.csv.zip,SUCCESS,200,544800,ffc688192094edb5efda55be92d241319799d2cfe7f40cd178ec3dbfc569f2f1,
2020-11-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo23NOV2020bhav.csv.zip,SUCCESS,200,465779,1d2c912402f1736841123e07d857dec52139f0e6da086cad8e11aa2a2ccf1e92,
2020-12-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo24DEC2020bhav.csv.zip,SUCCESS,200,482362,9a7e3a0a790fd1bcf685acf10339a7a80d9926ecb079e1680376425cd5bb87a6,
2020-12-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo29DEC2020bhav.csv.zip,SUCCESS,200,484759,6c6cf6c17fc0a062eb5a1a9d6c54df459a79ee14ba37df6ace160970f5b68c38,
2021-01-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo05JAN2021bhav.csv.zip,SUCCESS,200,494354,47006226d622196c7a40ca6ebce6c2bc4587c9bdad44f24fce859c431b9389dd,
2020-12-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo22DEC2020bhav.csv.zip,SUCCESS,200,481010,1d7e911df99c7f35e7da18c1f8553940db7c1e6db2de9787684b3db5b9972612,
2021-01-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo04JAN2021bhav.csv.zip,SUCCESS,200,483471,5726cf50703fcffbb898c35b619ef4c25b8b140cc565b8054df75efa579bdba1,
2020-11-20,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo20NOV2020bhav.csv.zip,SUCCESS,200,459324,b74bc61ea21c03b194e6158bb094ea5d0cb47337546f7a5e5d710ba377b68fb1,
2020-11-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo10NOV2020bhav.csv.zip,SUCCESS,200,430616,457b92994d4cc1067c505aacf8695ba05da0941f401f01855e8635c4d3d92516,
2021-01-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo08JAN2021bhav.csv.zip,SUCCESS,200,515059,962d6665a0609faece38edc4648ae2b3091baf5355fb6d23889a3d61fb2c0920,
2021-01-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo01JAN2021bhav.csv.zip,SUCCESS,200,469228,8116676d0c10ad6c4cd48a84f557e163bde1398e3262663c297add4f5ce6ee7d,
2021-01-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo06JAN2021bhav.csv.zip,SUCCESS,200,506362,bc3458439e7e877e3eb39f6f2523b789e76a59df542b7c3f2e27e2afadec128c,
2020-11-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/NOV/fo12NOV2020bhav.csv.zip,SUCCESS,200,439376,bbdc65442b2bf7c77899eb9c890a3fde7fb60704f11c5e0b28072b6bc453f774,
2020-12-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo10DEC2020bhav.csv.zip,SUCCESS,200,454694,d763e96ab98cb4e16ccbb85b401d0b98318eb13631ab7fa60f965831d129461b,
2020-12-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo28DEC2020bhav.csv.zip,SUCCESS,200,479153,aa1895bb95ef4fe44b6d15ca119a0c1e56c54326af9488ecd1766c8f8fb3a9c3,
2021-01-20,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo20JAN2021bhav.csv.zip,SUCCESS,200,563769,cb03c68104f8a79f581fb0da97e106fe38d525760d2d8fc57b9547df79337295,
2021-01-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo19JAN2021bhav.csv.zip,SUCCESS,200,562112,b4b7ee9c8e483dda714f1ab12a6583afc6517aa6dffa48d5f2c1c35079663b3a,
2021-02-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo05FEB2021bhav.csv.zip,SUCCESS,200,569045,4dfee28cd8b586b72c019dd2f64b6efbe709273779b2b494d72dd31d9c899908,
2020-12-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo23DEC2020bhav.csv.zip,SUCCESS,200,476889,2e8045a2b28b0f4971bb54d173adcee4561b310b60c6106f311a5715ec6d872d,
2021-02-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo03FEB2021bhav.csv.zip,SUCCESS,200,561610,1c9f9370a0ba7a799c1a9487936a4aca2f80e0ec938fe9eff8f08e119fada5f7,
2021-02-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo10FEB2021bhav.csv.zip,SUCCESS,200,584274,3674b9663bb6d964a16e82f49649cf8658bfb2deb8bf0bd47bce8971dd475959,
2020-12-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo16DEC2020bhav.csv.zip,SUCCESS,200,462274,85813a5d1c4aa617e9764c8a36eeca4067c4e3aab0e0319a9117f11674b9a731,
2021-01-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo27JAN2021bhav.csv.zip,SUCCESS,200,590110,48049818566baf688f019c9bb76e3b24a68479b9f5276272f33fe840c68e093f,
2021-01-14,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo14JAN2021bhav.csv.zip,SUCCESS,200,553376,ccbd87e1f7ebc8a46054e208b231eb528a9622023e41080b29b47240e1d68763,
2020-12-30,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2020/DEC/fo30DEC2020bhav.csv.zip,SUCCESS,200,488902,be42b3952fc18336f9948e975a5e572e31e1c92fd87c24cd5882035468c8bd75,
2021-02-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo01FEB2021bhav.csv.zip,SUCCESS,200,539074,0c8222dcb0261e8a27e222cdeaea7313224c8f05ab684e4a4748cf78512a53e7,
2021-01-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo29JAN2021bhav.csv.zip,SUCCESS,200,528099,7d1755c68e53e6b3d4ce1fccbfad3a3e671a780494648709a6d22fd469eee3b3,
2021-01-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/JAN/fo18JAN2021bhav.csv.zip,SUCCESS,200,561659,721f947dc74ade0385cafb8c74ea8ef86e8080dd9243ba823308f63d6cdaa13f,
2021-02-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo23FEB2021bhav.csv.zip,SUCCESS,200,622966,6f894046a00d11f40813986633265392b4f848f53167c949e9f93155eca39a7a,
2021-02-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo16FEB2021bhav.csv.zip,SUCCESS,200,602625,95e5993709cfe273e561081cb2367d20d9f5e28b8068873ffdfcec9f78de6323,
2021-02-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2021/FEB/fo22FEB2021bhav.csv.zip,SUCCESS,200,621163,8556f25ad5c97201eaddce0e4cdb5ca7ab616a751db65b473acfde5e6114aa0d,
